0,2021-07-12 15:45:13.566840,2021-07-12 14:40:00.000000,2483.532,478.9151,2.65618,424.22
0,2021-07-12 15:50:34.670161,2021-07-12 14:50:00.000000,2840.7239999999997,451.4942,2.77205,442.91
0,2021-07-12 15:54:16.676691,2021-07-12 14:50:00.000000,2840.7239999999997,451.4942,2.77205,442.91
0,2021-07-12 15:58:05.531878,2021-07-12 14:50:00.000000,2840.7239999999997,451.4942,2.77205,442.91
0,2021-07-13 11:54:55.863303,2021-07-13 10:50:00.000000,1956.0960000000002,303.7780000000001,1.95277,310.77
0,2021-07-13 11:56:54.562253,2021-07-13 10:50:00.000000,1956.0960000000002,303.7780000000001,1.95277,310.77
0,2021-07-13 13:26:08.376606,2021-07-13 12:20:00.000000,2910.6000000000004,508.8529,3.25823,521.33
0,2021-07-13 13:27:41.366130,2021-07-13 12:20:00.000000,2910.6000000000004,508.8529,3.25823,521.33
0,2021-07-13 13:29:30.231823,2021-07-13 12:20:00.000000,2910.6000000000004,508.8529,3.25823,521.33
0,2021-07-13 13:34:42.050951,2021-07-13 12:30:00.000000,2147.67,354.09000000000003,2.58687,413.04
0,2021-07-13 13:38:18.687148,2021-07-13 12:30:00.000000,2147.67,354.09000000000003,2.58687,413.04
0,2021-07-13 13:44:52.424236,2021-07-13 12:40:00.000000,2284.4190000000003,335.5603,2.29599,366.13
0,2021-07-13 13:47:51.409060,2021-07-13 12:40:00.000000,2284.4190000000003,335.5603,2.29599,366.13
0,2021-07-13 13:53:21.757184,2021-07-13 12:50:00.000000,2951.193,436.99170000000004,2.64916,423.09
0,2021-07-13 13:54:35.439577,2021-07-13 12:50:00.000000,2951.193,436.99170000000004,2.64916,423.09
0,2021-07-13 14:36:52.878032,2021-07-13 13:30:00.000000,1470.0720000000001,225.01489999999998,1.40782,222.87
0,2021-07-13 14:38:28.607411,2021-07-13 13:30:00.000000,1470.0720000000001,225.01489999999998,1.40782,222.87
0,2021-07-13 15:02:19.207087,2021-07-13 14:00:00.000000,2399.388,407.66479999999996,2.23211,355.82
0,2021-07-13 15:08:03.439452,2021-07-13 14:00:00.000000,2399.388,407.66479999999996,2.23211,355.82
0,2021-07-13 15:13:33.661540,2021-07-13 14:10:00.000000,1862.247,311.7486,1.66791,264.82
0,2021-07-13 15:20:40.009865,2021-07-13 14:20:00.000000,1469.82,232.96089999999998,1.39553,220.89
0,2021-07-13 15:23:23.088300,2021-07-13 14:20:00.000000,1469.82,232.96089999999998,1.39553,220.89
0,2021-07-13 15:25:29.832081,2021-07-13 14:20:00.000000,1469.82,232.96089999999998,1.39553,220.89
0,2021-07-13 15:30:34.238254,2021-07-13 14:30:00.000000,2275.398,342.45590000000004,1.94254,309.12
0,2021-07-13 15:34:46.728948,2021-07-13 14:30:00.000000,2275.398,342.45590000000004,1.94254,309.12
0,2021-07-13 15:39:41.622198,2021-07-13 14:30:00.000000,2275.398,342.45590000000004,1.94254,309.12
0,2021-07-13 15:41:23.749695,2021-07-13 14:40:00.000000,2744.862,458.8438,2.23421,356.16
0,2021-07-13 16:08:02.893413,2021-07-13 15:00:00.000000,2245.1879999999996,369.83979999999997,1.98979,316.74
0,2021-07-13 16:15:03.253730,2021-07-13 15:10:00.000000,2079.7529999999997,366.0648,2.00814,319.7
0,2021-07-13 16:17:45.259417,2021-07-13 15:10:00.000000,2079.7529999999997,366.0648,2.00814,319.7
0,2021-07-13 16:19:13.265333,2021-07-13 15:10:00.000000,2079.7529999999997,366.0648,2.00814,319.7
0,2021-07-13 16:22:51.153570,2021-07-13 15:20:00.000000,1612.4550000000002,280.3407,1.72586,274.17
0,2021-07-13 16:37:42.074567,2021-07-13 15:30:00.000000,1787.0220000000002,297.31049999999993,1.66844,264.91
0,2021-07-13 16:41:49.053613,2021-07-13 15:40:00.000000,2046.0240000000001,347.6167000000001,1.80271,286.57
0,2021-07-13 16:44:43.770199,2021-07-13 15:40:00.000000,2046.0240000000001,347.6167000000001,1.80271,286.57
0,2021-07-13 16:47:47.882288,2021-07-13 15:40:00.000000,2046.0240000000001,347.6167000000001,1.80271,286.57
0,2021-07-13 16:51:15.080631,2021-07-13 15:50:00.000000,1831.602,320.819,1.74999,278.06
0,2021-07-13 16:55:36.804050,2021-07-13 15:50:00.000000,1831.602,320.819,1.74999,278.06
0,2021-07-13 16:57:52.776777,2021-07-13 15:50:00.000000,1831.602,320.819,1.74999,278.06
0,2021-07-13 17:08:03.530429,2021-07-13 16:00:00.000000,1248.3329999999999,225.85750000000002,1.23383,194.81
